,url,Título,Conteudo
0,https://g1.globo.com/politica/noticia/2019/09/11/cintra-caiu-por-tentativa-de-recriar-cpmf-diz-texto-publicado-por-bolsonaro-em-redes-sociais.ghtml,"[""Cintra caiu por 'tentativa de recriar CPMF', diz texto publicado por Bolsonaro em redes sociais | Política | G1"", 'G1', 'Newsletter G1', 'G1']"," Marcos Cintra, secretário da Receita Federal, é demitido  Pela proposta, cada saque e cada depósito em dinheiro seria taxado com uma alíquota inicial de 0,40% e cada operação de débito e de crédito deveria ser submetida a uma alíquota de 0,20%.  Ao abordar a saída de Cintra nesta quinta, Bolsonaro afirmou nas redes sociais que o conteúdo da proposta de emenda à Constituição (PEC) da reforma tributária só deveria ter sido divulgado após o aval do presidente e do ministro da Economia, Paulo Guedes.  No momento, duas propostas de reforma tributária são discutidas no Congresso, uma na Câmara e outra no Senado. A sugestão do governo ainda será apresentada.  A criação de um tributo sobre movimentações financeiras, comparado à CPMF, era defendida por Cintra dentro da reforma tributária como alternativa à incidência de impostos sobre a folha de pagamentos – que atinge mais de 40% no Brasil.  A CPMF foi um imposto que existiu até 2007 para cobrir gastos do governo federal com projetos de saúde – a alíquota máxima foi de 0,38% sobre cada operação.  Leia abaixo a íntegra do texto publicado por Bolsonaro nas redes sociais: O que aconteceu hoje, diretamente no seu e-mailObrigado! Você acaba de se inscrever na newsletter Resumo do dia. Veja também"
0,https://g1.globo.com/globonews/globonews-painel/video/globonews-painel-aborda-o-programa-de-regularizacao-fundiaria-do-governo-bolsonaro-7998113.ghtml,"['GloboNews Painel aborda o programa de regularização fundiária do governo Bolsonaro | G1 / GloboNews / GloboNews Painel | G1', 'G1', 'facebook', 'twitter', 'whatsapp', 'G1']","O programa de regularização fundiária tem gerado controvérsia até no próprio governo, o que provocou a demissão da direção do Incra. GloboNews Painel mostra os dois lados nessa disputa e o pano de fundo sobre o qual ela se dá: os problemas fundiários do Brasil, grilagem, ocupação ilegal de áreas indígenas e de preservação, e as políticas de regularização dos governos anteriores."
0,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2020/11/07/franca-sp-totaliza-8250-casos-de-covid-19-nao-ha-registro-de-novas-mortes-nas-ultimas-24-horas.ghtml,"['Franca, SP, totaliza 8.250 casos de Covid-19; não há registro de novas mortes nas últimas 24 horas | Ribeirão Preto e Franca | G1', 'G1', 'Newsletter G1', 'G1']"," Por G1 Ribeirão Preto e Franca  Sars CoV-2, o causador da Covid-19 — Foto: Getty Images via BBC  Franca (SP) chegou aos 8.250 casos de Covid-19 ao confirmar 41 novos casos em boletim divulgado pela Secretaria Municipal de Saúde na noite de sexta-feira (6). Não houve registro de novas mortes, mantendo o número em 192.  Na atualização diária, a cidade informou que o número de pacientes recuperados da doença subiu de 4.019 para 4.070. Os casos descartados também aumentaram, passando para 12.078, assim como as suspeitas, que foram de 848 para 951.  A maior incidência da Covid-19 se concentra em trabalhadores do comércio (15,3%) e da saúde (13,6%), e em pessoas entre 30 e 39 anos - com 1.838 registros -, de 20 a 29 anos - com 1.518, e de 40 a 49 anos - com 1.494.  Diabetes, hipertensão e cardiopatia são as comorbidades mais associadas ao Sars-Cov-2. Do total de infectados, 52% são mulheres e 48%, homens.  Entenda como funciona a média móvel em casos do novo coronavírus  A taxa de ocupação de UTIs nas redes pública e privada subiu de 43% para 44%, com 22 leitos em utilização entre 50 disponíveis.  Na Santa Casa, hospital de referência no atendimento pelo SUS na região de Franca, 16 das 37 vagas disponíveis para adultos estavam ocupadas. Na rede particular, 6 dos 13 leitos estão com pacientes.  Na ala de UTI infantil, nenhum leito está ocupado. Dos 56 leitos de enfermaria, 11 têm pacientes, com uma taxa de ocupação de 19,6%. O que aconteceu hoje, diretamente no seu e-mailObrigado! Você acaba de se inscrever na newsletter Resumo do dia. Veja também"
0,https://g1.globo.com/am/amazonas/noticia/2020/11/06/comitiva-de-mourao-encerra-visita-ao-amazonas-em-encontro-com-liderancas-indigenas.ghtml,"['Comitiva de Mourão encerra visita no Amazonas em encontro com lideranças indígenas | Amazonas | G1', 'G1', 'Newsletter G1', 'G1']"," Por G1 AM  Comitiva de Mourão encerra visita no AM em encontro com lideranças indígenas  A comitiva de embaixadores e ministros, liderada pelo vice-presidente da República, general Hamilton Mourão, encontrou lideranças indígenas de cinco comunidades Ianomami em Maturacá, no interior do Amazonas, nesta sexta-feira (6). Mais cedo, as autoridades visitaram batalhões responsáveis pela segurança nas fronteiras.  ""Não é questão de números isso aí, a questão é usar da consciência do que está acontecendo e que o governo está fazendo a sua parte. Agora, são cinco milhões de quilômetros quadrados. Tem muita gente cometendo ilegalidades, vamos botar uns 15% cometem ilegalidades, espalhados por toda essa área onde você só chega de barco ou de avião, com dificuldade muito grande"", afirmou.  Mourão visitou comunidades indígenas no Amazonas. — Foto: Reprodução/Rede Amazônica  Na Amazônia, Heleno diz que se floresta estivesse em chamas, fumaça seria vista em Londres  Além do vice-presidente, acompanharam a viagem os ministros Tereza Cristina (Agricultura), Ricardo Salles (Meio Ambiente), Ernesto Araújo (Relações Exteriores), Eduardo Pazuello (Saúde), Augusto Heleno (Gabinete de Segurança Institucional) e pelo chefe do Estado-Maior das Forças Armadas, tenente-brigadeiro do ar Raul Botelho. O que aconteceu hoje, diretamente no seu e-mailObrigado! Você acaba de se inscrever na newsletter Resumo do dia. Veja também"
0,https://g1.globo.com/economia/pme/pequenas-empresas-grandes-negocios/videos-pequenas-empresas-grandes-negocios/playlist/videos-mais-assistidos-do-pequenas-empresas-grandes-negocios.ghtml#video-3780022-id,"['VÍDEOS: mais assistidos do Pequenas Empresas &amp; Grandes Negócios', 'G1', 'G1']",  
0,https://g1.globo.com/sp/sao-paulo/noticia/2020/01/25/diversidade-de-ritmos-e-arrastao-cultural-animam-publico-no-aniversario-de-sao-paulo.ghtml,"[""Diversidade de ritmos e 'arrastão' cultural animam público no aniversário de São Paulo | São Paulo | G1"", 'G1', 'Newsletter G1', 'G1']"," Cortejo modernista é destaque na celebração dos 466 anos de SP  A programação do aniversário de 466 anos de São Paulo atraiu multidões para o Centro da cidade neste sábado (25). O destaque foi o Grande Cortejo Modernista, com artistas como Elba Ramalho e Karol Conká, que chamou atenção pela variedade de atrações, em uma espécie de ""arrastão"" cultural. Durante o cortejo, o Balé da Cidade se apresentou ao som de músicos pendurados em cabos de aço.  Fora do centro expandido, palcos em bairros como Brasilândia, Paraisópolis, Freguesia do Ó e Itaquera destacaram ritmos como rap, funk e forró. Emicida, Dudu Nobre, MC Kekel e Falamansa são algumas das atrações que se apresentam na periferia.  No Teatro Municipal, o público se emocionou com a Orquestra Sinfônica e o coro lírico sob a regência do maestro João Carlos Martins, calçando chinelo num dos pés pra lembrar a irreverência de outro maestro, o modernista Heitor Villa Lobos, que uma vez se apresentou descalço.  Segundo o secretário municipal de Cultura, Alexandre Yousseff, a valorização do modernismo está ligada ao momento que a cultura vive no país.  Maestro João Carlos Martins volta a tocar piano no aniversário de SP  Paraisópolis comemora com funk os 466 anos de SP O que aconteceu hoje, diretamente no seu e-mailObrigado! Você acaba de se inscrever na newsletter Resumo do dia. Veja também"
0,https://g1.globo.com/globonews/globonews-painel/video/quais-os-efeitos-do-pacote-anticrime-na-seguranca-publica-do-brasil-8182004.ghtml,"['Quais os efeitos do pacote anticrime na segurança pública do Brasil? | G1 / GloboNews / GloboNews Painel | G1', 'G1', 'facebook', 'twitter', 'whatsapp', 'G1']","Assista ao GloboNews Painel com Renata Lo Prete, todo sábado, às 23h."
0,https://g1.globo.com/df/distrito-federal/noticia/2019/05/23/14o-feminicidio-no-df-suspeito-de-matar-idosa-asfixiada-com-saco-plastico-e-cabo-usb-e-preso.ghtml,"['14º feminicídio no DF: suspeito de matar idosa asfixiada com saco plástico e cabo USB é preso | Distrito Federal | G1', 'G1', 'Newsletter G1', 'G1']"," Por Afonso Ferreira, G1 DF  Edileuza Gomes de Lima foi assassinada pelo companheiro no Distrito Federal — Foto: Facbeook/Reprodução  A Polícia Civil prendeu, nessa quarta-feira (22), o homem suspeito de matar – por asfixia – uma mulher de 68 anos. O crime ocorreu em 29 de março, em Taguatinga. Este é o 14º caso de feminicídio registrado neste ano no Distrito Federal.  De acordo com a Polícia Civil, o casal se conheceu em uma rede social na internet e começou a marcar encontros na casa da vítima – sem o conhecimento da família da mulher. Até a publicação desta reportagem, a polícia ainda não tinha esclarecido o motivo do crime.  Rocemiro Penijaro Ferreira da Silva, de 44 anos, é suspeito de matar Edileuza Gomes de Lima, em Taguatinga, no DF — Foto: PCDF/Divulgação  Segundo o chefe da 17ª Delegacia de Polícia, Gustavo Augusto da Silva, Rocemiro negou ter matado a idosa, mas entrou em contradição durante o depoimento.  No entanto, como o celular da vítima, um molho de chaves e o controle remoto do portão eletrônico não foram encontrados na casa, a polícia questionou a Rocemiro sobre o destino dado aos pertences da mulher.  Em resposta, o suspeito afirmou que ""levou o celular porque teria ganhado de presente e teria vendido o aparelho na feira do rolo três dias depois"", contou o delegado.  O homem suspeito seguia preso até a manhã desta quinta (23). Se condenado, a pena por feminicídio pode variar de 12 a 30 anos de prisão.  Edileuza foi morta em casa, na QNL, em Taguatinga, em 29 de março. A Polícia Civil informou que a filha da vítima encontrou a mãe com uma sacola plástica na cabeça e um cabo USB de celular enrolado no pescoço.  A jovem pediu socorro e um vizinho foi até a casa saber o que estava acontecendo. Eles chamaram o Corpo de Bombeiros, mas quando os militares chegaram, a mulher já estava morta.  Segundo a ocorrência, a vítima ""não apresentava sinais de ter sido agredida fisicamente"".  A Secretaria de Segurança afirma que nos primeiros quatro meses deste ano foram registradas dez ocorrências de feminicídio no DF: quatro em janeiro, quatro em março e duas em abril.  *ATUALIZAÇÃO: Inicialmente, a morte de Patrícia Alice de Souza foi autuada como feminicídio. No entanto, em 1º de julho de 2019, a Polícia Civil informou que alterou a tipificação do crime para homicídio porque a relação entre vítima e assassino “não era intensa o suficiente”. O que aconteceu hoje, diretamente no seu e-mailObrigado! Você acaba de se inscrever na newsletter Resumo do dia. Veja também"
0,https://g1.globo.com/globonews/playlist/globonews-ultimos-videos.ghtml#video-9000393-id,"['GloboNews: últimos vídeos', 'G1', 'G1']",  
0,https://g1.globo.com/sp/ribeirao-preto-franca/edicao/2020/11/06/videos-eptv1-ribeirao-preto-de-sexta-feira-6-de-novembro-de-2020.ghtml#video-9001659-id,"['VÍDEOS: EPTV1 Ribeirão Preto de sexta-feira, 6 de novembro de 2020', 'G1', 'G1']",  
0,https://g1.globo.com/sp/sao-paulo/playlist/videos-tudo-sobre-sao-paulo.ghtml,"['VÍDEOS: Tudo sobre São Paulo', 'G1', 'G1']",  
0,https://g1.globo.com/sp/ribeirao-preto-franca/edicao/2020/11/06/videos-eptv1-ribeirao-preto-de-sexta-feira-6-de-novembro-de-2020.ghtml#video-9001728-id,"['VÍDEOS: EPTV1 Ribeirão Preto de sexta-feira, 6 de novembro de 2020', 'G1', 'G1']",  
0,https://g1.globo.com/globonews/playlist/globonews-ultimos-videos.ghtml#video-8994363-id,"['GloboNews: últimos vídeos', 'G1', 'G1']",  
0,https://g1.globo.com/am/amazonas/noticia/2020/11/05/na-amazonia-mourao-diz-nao-se-preocupar-com-possivel-vitoria-de-biden-e-que-busca-beneficio-mutuo.ghtml,"[""Na Amazônia, Mourão diz não se preocupar com possível vitória de Biden e que busca 'benefício mútuo' | Amazonas | G1"", 'G1', 'Newsletter G1', 'G1']"," Por G1 AM  Hamilton Mourão falou sobre as eleições nos EUA durante visita ao Amazonas. — Foto: Gato Júnior/Rede Amazônica  O vice-presidente ressaltou que a Amazônia é um dos ""últimos espaços vazios no mundo"" e que engloba uma quantidade enorme de riquezas naturais, a maioria delas desconhecida. Mourão citou que o bioma reúne 1/5 da água doce existente no mundo, e que muitas nações já se preocupam com a falta do recurso.  Nessa quarta-feira, enquanto se preparava para embarcar para a Amazônia, Mourão reafirmou que a relação com os EUA é de estado para estado, independente do governante.  ""É óbvio que o atual presidente, Donald Trump, tem um relacionamento mais próximo com o presidente Bolsonaro, mas tanto o Brasil como os EUA jamais vão deixar de buscar os seus interesses, independente de eu gostar ou não de você"", disse.  Mourão: 'Nosso relacionamento com os EUA é de Estado para Estado, independente do governo' O que aconteceu hoje, diretamente no seu e-mailObrigado! Você acaba de se inscrever na newsletter Resumo do dia. Veja também"
0,https://g1.globo.com/g1-em-1-minuto/playlist/videos-g1-em-1-minuto.ghtml#video-8945963-id,"['VÍDEOS: G1 em 1 Minuto, com Paula Paiva, Luiza Tenente, Carol Prado e Gabi Gonçalves', 'G1', 'G1']",  
0,https://g1.globo.com/bemestar/coronavirus/noticia/2020/03/24/coronavirus-covid-19-sars-cov-2-e-mais-veja-a-explicacao-para-16-termos-usados-na-pandemia.ghtml,"['Coronavírus, Covid-19, Sars-Cov-2 e mais: veja a explicação para 16 termos usados na pandemia | Coronavírus | G1', 'G1', 'Newsletter G1', 'G1']"," Por Carolina Dantas, G1  Imagem divulgada pela agência britânica de proteção à saúde mostra o coronavírus visto ao microscópio — Foto: AFP  Veja abaixo  Para facilitar, já que os nomes escolhidos pelas autoridades de saúde não são simples, alguns especialistas chamam o novo vírus só pelo “sobrenome”: coronavírus. Esse termo é, na verdade, o nome da família do vírus que se espalha hoje pelo mundo. Também são coronavírus o Sars, que atingiu a China e foi em identificado em 2002, e o Mers, que causou uma epidemia em 2012 no Oriente Médio. A família tem mais integrantes que atingem humanos e outros que circulam só entre animais. É justamente por já existirem outros coronavírus que o causador da atual crise é chamado de ""novo coronavírus"".  No início, quando os casos ainda estavam centralizados na China, o nome provisório escolhido para o vírus era “2019 n-CoV”. O termo não é mais utilizado pelos cientistas.  É o nome oficial do vírus que atinge o mundo em 2020. Foi escolhido pela Organização Mundial da Saúde (OMS) para facilitar a identificação em estudos científicos e também a divulgação na imprensa, além de evitar confusões com outros vírus da mesma família.  É o nome oficial da doença causada pelo novo coronavírus, também escolhido pela OMS. Ou seja: quem está com os sintomas principais como tosse, febre, dificuldade para respirar, pode estar com a Covid-19, doença causada pelo Sars-Cov-2. O nome é uma sigla, como mostra o vídeo abaixo:  Doença provocada pelo novo Coronavírus é batizada de COVID-19  O isolamento é uma estratégia de contenção do vírus. Ele é aplicado quando há recomendação para ficar em casa e restringir atividades sociais. O Ministério da Saúde recomenda o isolamento para pessoas classificadas como casos suspeitos, confirmados ou prováveis (quando há contato íntimo com um infectado).  Nesses casos, as pessoas devem ficar em casa, (ou hospitais, se houver necessidade), por um prazo de 14 dias com possibilidade de uma prorrogação médica. Quem volta do exterior também é orientado a ficar em isolamento por sete dias.  O isolamento social também é a recomendação para pessoas de grupos vulneráveis e até mesmo para a população em geral. Quando governos estaduais ou municipais suspendem atividades, a recomendação também é para que as pessoas fiquem em casa, reduzam a circulação e evitem contato para frear a disseminação do vírus.  Um aumento fora do comum de casos de uma determinada doença, com um pico e, depois, uma diminuição no número de pacientes em uma região ou país. Exemplos de outras epidemias declaradas pela OMS são: Ebola, na República Democrática do Congo, e Zika, no Brasil.  É uma epidemia que ocorre em todo o planeta, com a situação se repetindo em diferentes continentes. O Sars-CoV-2 está em todas as regiões do mundo. A pandemia pela Covid-19 foi declarada em 11 de março pela OMS. A última vez que isso ocorreu foi com o avanço da Gripe A (H1N1), em 2009.  Termo dado pelos médicos para o processo de identificação de uma pessoa com a doença, ou não. O paciente precisa apresentar uma série de critérios (sintomas, contato com outras pessoas, entre outros) e/ou fazer um teste de laboratório.  É classificado como caso suspeito qualquer pessoa que tenha apresentado os sintomas do coronavírus e/ou tenha tido contato com alguém com a doença.  São pacientes que passaram por uma triagem médica e que estão enquadradas nos critérios clínicos e/ou tiveram resultado positivo para o teste do vírus.  O paciente apresentou algum sintoma mas, após exames, o médico identifica outra doença. É comum que o novo coronavírus seja confundido com síndromes respiratórias mais antigas e ainda em circulação, como a Influenza.  Pessoa que foi infectada pelo coronavírus, mas não desenvolveu os sintomas da doença. De acordo com os órgãos de saúde, a maior parte dos casos de Covid-19 nem chegam a apresentar sintomas, o que dificulta a contagem real do número de casos.  É um dos tipos de testes para identificação específica do coronavírus. Tem um nível de precisão altíssimo, tanto que é chamado de “padrão ouro”. O resultado demora mais: 3 a 4 dias normalmente e, agora, com a alta demanda, até uma semana. Mas ele identifica de forma precisa a presença do vírus no organismo.  ""Eles pegam o genoma do vírus, sequenciam, tiram um pedacinho da sequência e quando você coloca na presença do vírus, ele sinaliza"", explica a infectologista Tânia Vergara, da Sociedade de Tecnologia do Estado do Rio de Janeiro.  Vergara diz que outros modelos de teste podem apresentar um resultado cruzado - mostrar um falso positivo, detectando uma resposta do corpo a outra doença. No caso do PCR, é uma detecção específica do coronavírus, o que diminui o risco.  São formas mais rápidas de identificar a presença do vírus, mas com menos precisão. Os especialistas defendem que eles sejam usados como uma forma de triagem: quem não está no grupo de risco, como os jovens, pode testar e ficar em casa sem trazer risco para idosos e pessoas mais sensíveis.  A amostra para análise pode ser coletada com um cotonete nas vias respiratórias ou com uma coleta de sangue. O resultado sai em no máximo 30 minutos, podendo aparecer em apenas 10 minutos. O que aconteceu hoje, diretamente no seu e-mailObrigado! Você acaba de se inscrever na newsletter Resumo do dia. Veja também"
0,https://g1.globo.com/g1-em-1-minuto/playlist/videos-g1-em-1-minuto.ghtml#video-8874224-id,"['VÍDEOS: G1 em 1 Minuto, com Paula Paiva, Luiza Tenente, Carol Prado e Gabi Gonçalves', 'G1', 'G1']",  
0,https://g1.globo.com/am/amazonas/noticia/2020/11/07/numero-de-contratacoes-temporarias-para-natal-e-ano-novo-tem-queda-no-am-aponta-cnc.ghtml,"['Número de contratações temporárias para Natal e Ano Novo tem queda no AM, aponta CNC | Amazonas | G1', 'G1', 'Newsletter G1', 'G1']"," Por Rebeca Beatriz, G1 AM  Temporários devem ser contratados para o período de fim de ano, aponta CNC. — Foto: Rebeca Beatriz  Apesar da queda no número de contratações, as entidades do estado se mostraram otimistas. Segundo o presidente da Federação das Câmaras de Dirigentes Lojistas do Amazonas (FCDL-AM), Ezra Azury Benzion, o comércio se mantém aquecido, apesar da pandemia.  As vagas são para os cargos de vendedor, operador de caixa, atendentes, repositores de mercadorias e embaladores de produtos. O salário médio de admissão para as vagas temporárias deverá ser de R$ 1.319.  Diante de um cenário de incertezas, o comércio foi reaberto pouco mais de dois meses depois de ter sido fechado, após o Estado apontar uma leve redução na quantidade de casos de Covid-19. A reabertura, que aconteceu em ciclos, chegou a ser apontada pelo Governo como uma forma de recuperar a economia local.  Distanciamento social é ignorado durante reabertura do comércio em Manaus O que aconteceu hoje, diretamente no seu e-mailObrigado! Você acaba de se inscrever na newsletter Resumo do dia. Veja também"
0,https://g1.globo.com/tudo-sobre/correios/,"['Correios | Tudo Sobre | G1', 'G1', 'G1']","Em breve!Estamos providenciando conteúdo dessa página, aguarde."
0,https://g1.globo.com/tudo-sobre/portugal/,"['Portugal | Tudo Sobre | G1', 'G1', 'G1']","Em breve!Estamos providenciando conteúdo dessa página, aguarde."
0,https://g1.globo.com/monitor-da-violencia/playlist/monitor-da-violencia-veja-todos-os-videos.ghtml#video-7039609-id,"['Monitor da Violência: veja todos os vídeos', 'G1', 'G1']",  
0,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/11/04/e-fake-que-quem-testar-positivo-para-covid-19-esta-proibido-de-votar.ghtml,"['É #FAKE que quem testar positivo para Covid-19 está proibido de votar | CoronaVírus | G1', 'G1', 'Newsletter G1', 'G1']"," Por Marcelo Parreira, TV Globo  Circula nas redes sociais uma mensagem dizendo que quem for diagnosticado com Covid-19 até 14 dias antes das eleições não poderá votar. É #FAKE.  — Foto: G1  A proibição não existe. Há apenas uma orientação do Tribunal Superior Eleitoral (TSE).  A mensagem se baseia no Plano de Segurança Sanitária do TSE. Entre as medidas de proteção pessoal e de distanciamento no dia da eleição, consta a necessidade da Justiça Eleitoral ""orientar eleitores que apresentem febre ou tenham sido diagnosticados com Covid-19 nos 14 dias anteriores à data da eleição a não comparecer à votação"".  O eleitor, no entanto, não será impedido de votar por isso – não haverá, nas zonas eleitorais, medição de temperatura ou outras medidas que permitam identificar o eleitor doente. Para evitar o risco de contaminação, não haverá identificação por biometria e o uso da máscara nas seções eleitorais será obrigatório. As filas terão distância mínima de um metro entre as pessoas e é recomendado que cada eleitor leve sua caneta para assinar o caderno de votação.  O TSE também informa que quem faltar à eleição por este motivo poderá em até 60 dias apresentar a justificativa ao juiz eleitoral para explicar a ausência, incluindo um atestado ou declaração médica que comprove a doença.  É #FAKE que quem testar positivo para Covid-19 está proibido de votar — Foto: Reprodução  Como identificar se uma mensagem é falsa O que aconteceu hoje, diretamente no seu e-mailObrigado! Você acaba de se inscrever na newsletter Resumo do dia. Veja também"
0,https://g1.globo.com/fato-ou-fake/noticia/2018/09/25/fato-ou-fake-saiba-como-identificar-se-um-conteudo-e-falso.ghtml,"['Fato ou Fake? Saiba como identificar se um conteúdo é falso | Fato ou Fake | G1', 'G1', 'Newsletter G1', 'G1']"," Por G1, O Globo, Extra, CBN, Valor, GloboNews, TV Globo e Época  Com tantos conteúdos duvidosos disseminados na internet, fica difícil saber o que é notícia (fato) e o que é falso (fake) hoje em dia. Por isso, a equipe do Fato ou Fake preparou um manual com dicas práticas que ajudam a identificar se a mensagem que circula nas redes sociais e no seu WhatsApp é verídica.  É comum que conteúdos falsos sejam publicados com títulos sem relação com o texto ou que manipulam as informações. Duas linhas dificilmente dão conta de todo o contexto de uma notícia. Ler uma publicação do início ao fim antes de compartilhá-la diminui as chances de espalhar um boato.  Manchetes e textos muito alarmistas podem até despertar a sua curiosidade, mas o objetivo costuma ser apenas conseguir cliques. Aqui entra o bom senso: se uma notícia parecer, à primeira vista, “inacreditável”, talvez seja justamente porque ela não existe. Em geral, quem tenta enganar os leitores escolhe exagerar ou inventar eventos absurdos para mexer com a emoção do público, principalmente quando as opiniões estão polarizadas.  Textos com informações genéricas, sem identificação dos envolvidos ou o local do fato, são pouco confiáveis. Notícias sérias respondem às perguntas mais importantes do leitor e mostram detalhes sobre um determinado fato. Se o texto não identifica as fontes das informações, fique alerta. Pode ser pura invenção.  Textos antigos costumam voltar a circular pelas redes quando algum assunto vira notícia. Fique atento à data da publicação. Mesmo que um dia a informação compartilhada tenha sido verdadeira, com o passar do tempo ela pode se tornar falsa ou provocar confusão.  Imagens e áudios podem ser facilmente editados e tirados de contexto. Desconfie de vídeos que mostram cenas incomuns. Tente encontrar a gravação original e pesquisar as circunstâncias em que ela foi feita.  Cuidado com fotos, que podem ser manipuladas digitalmente para enganar o leitor. Se a foto publicada na internet parecer estranha, dê um clique com o botão direito do mouse sobre ela e escolha a opção ""procurar imagens"".  Esse recurso pode revelar quantas vezes a imagem já foi reproduzida na internet anteriormente e apontar se a imagem antiga está sendo usada para montar um conteúdo enganoso.  Quando uma informação é verdadeira e relevante, ela provavelmente foi publicada por algum veículo profissional de imprensa. Procure saber se já existe alguma reportagem sobre o assunto e confira a apuração: o jornalismo tem o compromisso de ouvir e incluir o outro lado da história.  Segundo material produzido pelo Instituto Poynter, entidade americana que analisa e estuda a imprensa, quando você acessa um site, a primeira coisa que deve fazer é verificar onde está e quem está por trás das páginas que está lendo. Se não conseguir encontrar nenhuma informação sobre o autor ou nenhuma seção que explique o que é o site, é melhor ficar atento.  É fácil atribuir um número ou uma informação a um órgão oficial ou a uma organização privada, mesmo que seja falso. Por isso, é necessário sempre checar as fontes. Muitos órgãos públicos apresentam dados em seus sites, o que facilita a pesquisa. Também é possível fazer uma busca online pelo nome da pessoa que é responsável pela informação. Assim, é possível comprovar se ela efetivamente existe, se trabalha na empresa envolvida, entre outras informações.  Uma notícia relevante raramente é publicada por apenas um veículo de imprensa. Desconfie e pesquise se ela foi publicada também em outros veículos confiáveis.  Repasse apenas informações que você tem certeza que sejam verdadeiras. Você é responsável pelo que compartilha. “Mande esse texto para todos os seus contatos” ou “faça essa mensagem chegar ao maior número de pessoas” são frases comuns em textos que contêm notícias falsas.  Fato ou Fake — Foto: (Foto: G1) O que aconteceu hoje, diretamente no seu e-mailObrigado! Você acaba de se inscrever na newsletter Resumo do dia. Veja também"
0,https://g1.globo.com/globonews/playlist/globonews-ultimos-videos.ghtml#video-8998862-id,"['GloboNews: últimos vídeos', 'G1', 'G1']",  
0,https://g1.globo.com/rj/rio-de-janeiro/o-que-fazer-no-rio-de-janeiro/noticia/2020/09/06/jovens-cariocas-montam-parque-adaptado-para-criancas-com-deficiencia-na-barra-da-tijuca.ghtml,"['Jovens cariocas montam parque adaptado para crianças com deficiência na Barra da Tijuca | O que fazer no Rio de Janeiro | G1', 'G1', 'Newsletter G1', 'G1']"," Por G1 Rio  Brinquedos adaptados para crianças com deficiência são instalados em parque na Barra da Tijuca, na Zona Oeste do Rio — Foto: Divulgação/AdaptaRio  Um parque adaptado para crianças com deficiência foi inaugurado na Barra da Tijuca, na Zona Oeste do Rio. O projeto foi desenvolvido por jovens cariocas, que buscam agora doações para montar parquinhos em outros pontos da cidade.  Chamado de AdaptaRio, o projeto foi pensado para tornar as brincadeiras mais inclusivas, com balanço e gira-gira adaptados. O primeiro local a receber a estrutura foi o parque do Condomínio Pedra de Itaúna. A inauguração ocorreu no domingo (30).  De acordo com a iniciativa, o parque busca atender, neste primeiro momento, apenas crianças atendidas pela ONG One by One, que tem como foco o auxílio a menores com necessidades especiais. Com a campanha de doação, os jovens têm o objetivo de construir pelo menos três parques em áreas públicas de cada região da cidade.  Ao todo, a estruturação completa da praça custa R$ 21 mil. Para isso, o AdaptaRio dividiu o processo de implementação em fases, como angariação de verba, aquisição dos brinquedos e montagem dos espaços.  Parque em condomínio na Barra da Tijuca, na Zona Oeste do Rio, ganha brinquedos adaptados — Foto: Divulgação/AdaptaRio O que aconteceu hoje, diretamente no seu e-mailObrigado! Você acaba de se inscrever na newsletter Resumo do dia. Veja também"
0,https://g1.globo.com/pop-arte/playlist/videos-semana-pop-explica-temas-do-entretenimento.ghtml,"['VÍDEOS: Semana Pop explica temas do entretenimento', 'G1', 'G1']",  
0,https://g1.globo.com/am/amazonas/eleicoes/2020/noticia/2020/11/07/veja-a-agenda-dos-candidatos-a-prefeitura-de-manaus-para-este-sabado-6.ghtml,"['Veja a agenda dos candidatos à Prefeitura de Manaus para este sábado (7) | Eleições 2020 no Amazonas | G1', 'G1', 'Newsletter G1', 'G1']"," Por G1 AM O que aconteceu hoje, diretamente no seu e-mailObrigado! Você acaba de se inscrever na newsletter Resumo do dia. Veja também"
